(149.988754860368, 2.247554968528206)
(132.82557284736976, 63.13150386524266)
(150.73209116555907, 2.6907620972678354)
(114.40269473364454, 32.27105827153171)
(150.62105845154494, 2.6036453887524402)
(46.16470279364608, -0.2593280577461561)
(177.41882630415947, 22.300018688426757)
(122.28361516311695, 47.0988844261965)
(109.39188633400785, 37.746858261458414)
(336.40765466787394, 13.01448466028289)
(24.724821715140717, -0.38256695685373227)
(38.90734521737958, -0.08705725758158123)
(19.06530420538663, 14.44774378571833)
(40.44742703782423, -8.401055122903415)
(11.09226533417804, 41.4195978533415)
(343.3594644651785, 0.9022230086411122)
(36.2591059987826, -0.13523265852337185)
(132.92260338328612, 33.498764622307114)
(11.174979312035422, 41.7028152948612)
(231.92800729056148, 20.746486201902623)
(185.47874916881418, 4.47074236477134)
(49.94949676444844, 41.46663304377594)
(213.8003839499388, 36.20125436183746)
(131.4870125234511, 34.157261639653534)
(115.20348261170166, 65.27301904756698)
(42.50622731668032, -8.446343477265655)
(41.49689013349955, -7.58484526296327)
(150.44526443888748, 1.9851431053805297)
(162.6716974834861, 0.27518977611815315)
(146.1206323042445, 4.483240519115185)
(173.409031577558, 0.7311952671127717)
(8.809250422898108, 1.204230603107888)
(169.72289248729714, 7.829425760923628)
(40.66916196426578, -0.010177174768732923)
(336.3209038333106, 5.464305054082743)
(162.0782657727839, 12.634490722435217)
(1.2242611264561942, -1.0457178585855407)
(177.41867680839152, 22.300049020968586)
(39.791079566739654, 1.0878100587162571)
